Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day
07Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.65,ana.gomez@tec.globant.com,2023,6,7
08Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.14,ana.gomez@tec.globant.com,2023,6,8
02Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.24,laura.leon@tec.globant.com,2023,1,2
03Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,3
04Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,laura.leon@tec.globant.com,2023,1,4
05Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,5
06Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,laura.leon@tec.globant.com,2023,1,6
09Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,9
10Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.08,laura.leon@tec.globant.com,2023,1,10
11Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,laura.leon@tec.globant.com,2023,1,11
12Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,laura.leon@tec.globant.com,2023,1,12
13Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,13
16Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.25,laura.leon@tec.globant.com,2023,1,16
17Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,17
18Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,laura.leon@tec.globant.com,2023,1,18
19Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.2,laura.leon@tec.globant.com,2023,1,19
20Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,20
23Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.26,laura.leon@tec.globant.com,2023,1,23
24Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,laura.leon@tec.globant.com,2023,1,24
25Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,laura.leon@tec.globant.com,2023,1,25
26Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,laura.leon@tec.globant.com,2023,1,26
27Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.35,laura.leon@tec.globant.com,2023,1,27
30Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,laura.leon@tec.globant.com,2023,1,30
31Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.27,laura.leon@tec.globant.com,2023,1,31
01Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.24,valeria.diaz@tec.globant.com,2023,2,1
02Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.27,valeria.diaz@tec.globant.com,2023,2,2
03Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.36,valeria.diaz@tec.globant.com,2023,2,3
07Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.15,valeria.diaz@tec.globant.com,2023,2,7
08Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,valeria.diaz@tec.globant.com,2023,2,8
09Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,valeria.diaz@tec.globant.com,2023,2,9
10Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,10
13Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.53,valeria.diaz@tec.globant.com,2023,2,13
14Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.32,valeria.diaz@tec.globant.com,2023,2,14
15Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.23,valeria.diaz@tec.globant.com,2023,2,15
16Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,valeria.diaz@tec.globant.com,2023,2,16
17Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.41,valeria.diaz@tec.globant.com,2023,2,17
20Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.31,valeria.diaz@tec.globant.com,2023,2,20
21Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,21
22Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,valeria.diaz@tec.globant.com,2023,2,22
23Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,valeria.diaz@tec.globant.com,2023,2,23
24Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.53,valeria.diaz@tec.globant.com,2023,2,24
27Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,27
28Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.39,valeria.diaz@tec.globant.com,2023,2,28
01Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,3,1
02Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.46,ana.gomez@tec.globant.com,2023,3,2
03Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,ana.gomez@tec.globant.com,2023,3,3
06Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,ana.gomez@tec.globant.com,2023,3,6
07Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.32,ana.gomez@tec.globant.com,2023,3,7
08Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,3,8
09Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,ana.gomez@tec.globant.com,2023,3,9
10Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,10
13Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,ana.gomez@tec.globant.com,2023,3,13
14Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,2023,3,14
15Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.04,ana.gomez@tec.globant.com,2023,3,15
16Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,3,16
17Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.1,ana.gomez@tec.globant.com,2023,3,17
21Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,21
22Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.22,ana.gomez@tec.globant.com,2023,3,22
23Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,2023,3,23
24Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,ana.gomez@tec.globant.com,2023,3,24
27Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.06,ana.gomez@tec.globant.com,2023,3,27
28Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.28,ana.gomez@tec.globant.com,2023,3,28
29Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,ana.gomez@tec.globant.com,2023,3,29
30Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,30
31Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,ana.gomez@tec.globant.com,2023,3,31
03Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,4,3
04Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,ana.gomez@tec.globant.com,2023,4,4
05Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.04,ana.gomez@tec.globant.com,2023,4,5
06Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,2023,4,6
10Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.1,ana.gomez@tec.globant.com,2023,4,10
11Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,2023,4,11
12Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.14,ana.gomez@tec.globant.com,2023,4,12
13Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,ana.gomez@tec.globant.com,2023,4,13
14Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,4,14
17Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.52,ana.gomez@tec.globant.com,2023,4,17
18Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.47,ana.gomez@tec.globant.com,2023,4,18
19Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,2023,4,19
20Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,2023,4,20
21Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.4,ana.gomez@tec.globant.com,2023,4,21
24Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,ana.gomez@tec.globant.com,2023,4,24
25Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,2023,4,25
26Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.23,ana.gomez@tec.globant.com,2023,4,26
27Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.4,ana.gomez@tec.globant.com,2023,4,27
28Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,ana.gomez@tec.globant.com,2023,4,28
29Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,4,29
02May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.17,ana.gomez@tec.globant.com,2023,5,2
03May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.35,ana.gomez@tec.globant.com,2023,5,3
04May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.19,ana.gomez@tec.globant.com,2023,5,4
05May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.31,ana.gomez@tec.globant.com,2023,5,5
06May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,2023,5,6
08May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,2023,5,8
09May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,ana.gomez@tec.globant.com,2023,5,9
10May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.19,ana.gomez@tec.globant.com,2023,5,10
11May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.08,ana.gomez@tec.globant.com,2023,5,11
12May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.3,ana.gomez@tec.globant.com,2023,5,12
13May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.22,ana.gomez@tec.globant.com,2023,5,13
15May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.21,ana.gomez@tec.globant.com,2023,5,15
16May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,2023,5,16
